Id,SalePrice
2735,127443.84225480305
2736,130562.88939846994
2737,105052.83113944728
2738,117927.8202904152
2739,159277.31059470272
2740,148780.79537136306
2741,114459.05904799537
2742,174967.36420187762
2743,142755.32551964268
2744,162097.05667533353
2745,150868.67690885067
2746,114773.71349991008
2747,168739.21081502968
2748,112866.46341591037
2749,137969.7797486696
2750,110260.55924910086
2751,129552.82265276858
2752,237084.1613219882
2753,178333.62396365765
2754,225363.6039679998
2755,132240.16888148675
2756,59124.071582406876
2757,54817.59297950927
2758,71697.65842243365
2759,159661.91369251185
2760,102717.86590374389
2761,134927.05353689916
2762,129729.06774532073
2763,225798.35129642196
2764,198718.85532755195
2765,284077.96501010016
2766,101369.63449734624
2767,55118.76656489016
2768,101765.16577404493
2769,115956.38597435015
2770,172029.54920820752
2771,89210.16649906349
2772,91452.56169739529
2773,139097.62097162032
2774,131232.40635740617
2775,103129.40806653257
2776,146890.78871121258
2777,161661.2283523865
2778,133497.86506924615
2779,79812.82400716096
2780,102945.15518548223
2781,84227.13361434021
2782,79694.14918916591
2783,79895.3006961504
2784,92492.76242042659
2785,113015.13845181756
2786,38474.229740557144
2787,108940.47635468468
2788,37097.70759166591
2789,172948.44736637268
2790,103131.70982034958
2791,98290.52240219212
2792,40529.56150279555
2793,169505.148630969
2794,58560.39145302784
2795,106076.99890188023
2796,76216.3545234194
2797,191291.2116049683
2798,127059.54436658102
2799,102726.00711000897
2800,69851.00594023836
2801,106958.799355041
2802,126478.07214012137
2803,145502.70502358023
2804,148348.7038159481
2805,106075.1356339017
2806,63656.45275722921
2807,165761.50725261192
2808,148702.44172042608
2809,108936.4435481067
2810,118391.02890259237
2811,174926.7162017729
2812,180040.81662928732
2813,132460.2188961209
2814,133660.0001231723
2815,89987.93930094806
2816,231265.98624959285
2817,155946.74454412283
2818,122016.58440350438
2819,199060.9285774727
2820,121917.72171270987
2821,103358.0340249748
2822,209291.70096945053
2823,255573.485286957
2824,152147.54431470996
2825,184287.06775989803
2826,115129.65981845069
2827,114156.97115810122
2828,228713.69646142714
2829,243492.0936954175
2830,223206.49397527473
2831,196998.50438828918
2832,224693.72535589454
2833,272635.9041218228
2834,212479.181404131
2835,214450.13393693883
2836,202318.83477202943
2837,177156.35724054836
2838,129626.67559021199
2839,178278.5423484511
2840,196256.29994608043
2841,202318.05094208475
2842,227680.84909094626
2843,143709.1694927615
2844,183152.18906939472
2845,100041.03131590271
2846,207823.4851699532
2847,207148.1552439473
2848,234752.56528443494
2849,197247.0334234155
2850,289954.098962981
2851,221262.50168673217
2852,246244.75346599426
2853,228603.5873858903
2854,154763.14840148157
2855,213167.8816077402
2856,196629.15098818543
2857,190083.94955822034
2858,209059.39069248165
2859,115589.32175240677
2860,124185.02326823503
2861,133947.17608586198
2862,216584.1922164606
2863,146657.03980429936
2864,232855.6472027282
2865,141544.7028423535
2866,174982.9140280534
2867,60149.65116839821
2868,128007.3079638395
2869,91680.9544564758
2870,127136.02307830763
2871,103094.13414601295
2872,58.010727157699876
2873,76338.1415011274
2874,123291.2785157878
2875,106388.02939349483
2876,182910.63828874053
2877,118270.35841579549
2878,143111.38152685144
2879,114337.76062242803
2880,77418.93690627639
2881,134691.71827966336
2882,147215.26341754396
2883,178056.82237418613
2884,214435.34120495408
2885,163898.7959798231
2886,214093.8118577178
2887,107470.48517195776
2888,135442.17141226004
2889,49801.59843920963
2890,53482.91108769935
2891,128682.26774348412
2892,49883.1858208169
2893,75618.02035936259
2894,49409.05108228279
2895,272348.8874095952
2896,248055.26929575426
2897,191103.59363493777
2898,157943.01713539113
2899,216399.03848079266
2900,165388.39239829546
2901,221619.03224729677
2902,188529.14389932633
2903,302389.9440282363
2904,319270.25697276613
2905,41514.98061772296
2906,252433.77762322046
2907,87198.8516210037
2908,111927.39853897423
2909,144029.22022245592
2910,59267.974349522265
2911,44846.95367801224
2912,154298.48220754229
2913,48680.50240164518
2914,51979.48435502744
2915,59584.320645853644
2916,54459.04802883684
2917,175307.58803208696
2918,106132.53142420191
2919,251494.07738729066
